candidateActorId,normalizedName,displayName,sourceSystem,venue,sourceFile,sourceColumn,sourceRecordId,issueDomain,activityAmount,matchRule,candidateOnly,claimBoundary
cand-0846b00a7aa1,ERIC ADAMS,Eric Adams,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-322,democracy,0.0031,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-f56025870ba5,WHELAN JAMES,"Whelan, James",Intermediary bridge,intermediary,intermediaries.csv,organization,row-323,democracy,0.0003,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-5c9435fc2699,VANESSA GIBSON,Vanessa Gibson,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-323,democracy,0.0003,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-90f4a14646f3,WHELAN JIM,"Whelan, Jim",Intermediary bridge,intermediary,intermediaries.csv,organization,row-324,democracy,0.0013,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-efeb0e00c7ee,ANDREW CUOMO,Andrew Cuomo,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-324,democracy,0.0013,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-ff2a3960c2d3,WHITE DANIEL,"White, Daniel",Intermediary bridge,intermediary,intermediaries.csv,organization,row-325,democracy,0.0003,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-5c9435fc2699,VANESSA GIBSON,Vanessa Gibson,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-325,democracy,0.0003,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-acc1e129d729,WICK LARISA,"Wick, Larisa",Intermediary bridge,intermediary,intermediaries.csv,organization,row-326,democracy,0.0006,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-e31f24ead171,HARVEY EPSTEIN,Harvey Epstein,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-326,democracy,0.0006,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-8316fb4c5dd4,WILSON AYAN,"Wilson, Ayan",Intermediary bridge,intermediary,intermediaries.csv,organization,row-327,democracy,0.0005,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-40c6955f332a,ELVIS SANTANA,Elvis Santana,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-327,democracy,0.0005,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-8da6dfb7e497,WINTON WENDELL,"Winton, Wendell",Intermediary bridge,intermediary,intermediaries.csv,organization,row-328,democracy,0.0077,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-24d6843cdeef,ZELLNOR MYRIE,Zellnor Myrie,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-328,democracy,0.0077,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-357297add986,WISCH STEVEN,"Wisch, Steven",Intermediary bridge,intermediary,intermediaries.csv,organization,row-329,democracy,0.0451,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-efeb0e00c7ee,ANDREW CUOMO,Andrew Cuomo,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-329,democracy,0.0451,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-e2dd47f46d8e,WOLK AARON,"Wolk, Aaron",Intermediary bridge,intermediary,intermediaries.csv,organization,row-330,democracy,0.0021,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-acb8ea088b82,FAITH BONDY,Faith Bondy,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-330,democracy,0.0021,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-f5c5d442ee0a,WOLOZ MICHAEL,"Woloz, Michael",Intermediary bridge,intermediary,intermediaries.csv,organization,row-331,democracy,0.0016,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-052861dadbb4,MARK LEVINE,Mark Levine,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-331,democracy,0.0016,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-f5c5d442ee0a,WOLOZ MICHAEL,"Woloz, Michael",Intermediary bridge,intermediary,intermediaries.csv,organization,row-332,democracy,0.0052,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-1bf70b5c5f91,SELVENA BROOKS POWERS,Selvena Brooks-Powers,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-332,democracy,0.0052,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-990d6ecd75d7,YAO CHIANG DING,"Yao, Chiang Ding",Intermediary bridge,intermediary,intermediaries.csv,organization,row-333,democracy,0.0048,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-7d9a71e858e0,SCOTT STRINGER,Scott Stringer,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-333,democracy,0.0048,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-7656d34721ca,YE RUN,"Ye, Run",Intermediary bridge,intermediary,intermediaries.csv,organization,row-334,democracy,0.0006,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-fd0e84742994,JAMES WALDEN,James Walden,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-334,democracy,0.0006,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-3508cbd0bff2,YI LIU FANG,"Yi Liu, Fang",Intermediary bridge,intermediary,intermediaries.csv,organization,row-335,democracy,0.0010,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-7d9a71e858e0,SCOTT STRINGER,Scott Stringer,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-335,democracy,0.0010,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-b125f6e5fe64,YIP HAU YUNG,"Yip, Hau Yung",Intermediary bridge,intermediary,intermediaries.csv,organization,row-336,democracy,0.0001,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-af687a0bf968,LING YE,Ling Ye,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-336,democracy,0.0001,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-910dcb6a4598,ZAREMBA JOHN,"Zaremba, John",Intermediary bridge,intermediary,intermediaries.csv,organization,row-337,democracy,0.0474,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-efeb0e00c7ee,ANDREW CUOMO,Andrew Cuomo,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-337,democracy,0.0474,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-910dcb6a4598,ZAREMBA JOHN,"Zaremba, John",Intermediary bridge,intermediary,intermediaries.csv,organization,row-338,democracy,0.0042,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-c22805e32272,JESSICA RAMOS,Jessica Ramos,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-338,democracy,0.0042,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-ca1f04e18358,ZENG HONGYING,"Zeng, Hongying",Intermediary bridge,intermediary,intermediaries.csv,organization,row-339,democracy,0.0001,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-7d9a71e858e0,SCOTT STRINGER,Scott Stringer,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-339,democracy,0.0001,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-3eacbbebed94,ZENG SHAO YUN,"Zeng, Shao Yun",Intermediary bridge,intermediary,intermediaries.csv,organization,row-340,democracy,0.0001,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-c87fa55b669c,SANDRA UNG,Sandra Ung,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-340,democracy,0.0001,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-53dcf4fb77d7,ZHANG CHERYL,"Zhang, Cheryl",Intermediary bridge,intermediary,intermediaries.csv,organization,row-341,democracy,0.0012,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-2fef2634eef5,CALVIN SUN,Calvin Sun,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-341,democracy,0.0012,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-f0915030a30e,ZHANG FA YU,"Zhang, Fa Yu",Intermediary bridge,intermediary,intermediaries.csv,organization,row-342,democracy,0.0001,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-af687a0bf968,LING YE,Ling Ye,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-342,democracy,0.0001,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-b4483c9ac225,ZHANG YUEHENG,"Zhang, Yueheng",Intermediary bridge,intermediary,intermediaries.csv,organization,row-343,democracy,0.0001,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-51f852738fb1,CHRISTOPHER MARTE,Christopher Marte,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-343,democracy,0.0001,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-c47b61e4e0cc,ZHENG SHI FEI,"Zheng, Shi Fei",Intermediary bridge,intermediary,intermediaries.csv,organization,row-344,democracy,0.0001,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-c87fa55b669c,SANDRA UNG,Sandra Ung,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-344,democracy,0.0001,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-e8e5c240c865,ZHOU XU,"Zhou, Xu",Intermediary bridge,intermediary,intermediaries.csv,organization,row-345,democracy,0.0022,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-7d9a71e858e0,SCOTT STRINGER,Scott Stringer,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-345,democracy,0.0022,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-94a2a77eb06f,ZHUANG SUSAN,"Zhuang, Susan",Intermediary bridge,intermediary,intermediaries.csv,organization,row-346,democracy,0.0018,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-efeb0e00c7ee,ANDREW CUOMO,Andrew Cuomo,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-346,democracy,0.0018,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-9e9bb779a4cf,ZIFF ANN,"Ziff, Ann",Intermediary bridge,intermediary,intermediaries.csv,organization,row-347,democracy,0.0005,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-fd0e84742994,JAMES WALDEN,James Walden,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-347,democracy,0.0005,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-67210e4e027e,AYALA ROSA,"ayala, rosa",Intermediary bridge,intermediary,intermediaries.csv,organization,row-348,democracy,0.0003,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-7f1b00bdd637,FREDDY PEREZ JR,Freddy Perez Jr.,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-348,democracy,0.0003,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-3e5e417888b8,DE MILLY MICHELE,"de Milly, Michele",Intermediary bridge,intermediary,intermediaries.csv,organization,row-349,democracy,0.0080,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-33c11f308538,JULIE MENIN,Julie Menin,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-349,democracy,0.0080,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-af5c3e14a66b,LAYDEN WILLIAM,"layden, william",Intermediary bridge,intermediary,intermediaries.csv,organization,row-350,democracy,0.0005,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-24d6843cdeef,ZELLNOR MYRIE,Zellnor Myrie,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-350,democracy,0.0005,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-646d9028ad5d,OSTROFF RICK,"ostroff, Rick",Intermediary bridge,intermediary,intermediaries.csv,organization,row-351,democracy,0.0003,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-efeb0e00c7ee,ANDREW CUOMO,Andrew Cuomo,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-351,democracy,0.0003,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-cc7e9af69d56,WIESENTHAL ROBERT,"wiesenthal, robert",Intermediary bridge,intermediary,intermediaries.csv,organization,row-352,democracy,0.0591,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-efeb0e00c7ee,ANDREW CUOMO,Andrew Cuomo,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-352,democracy,0.0591,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-025eeae563e8,ZHENG SONG,"zheng, song",Intermediary bridge,intermediary,intermediaries.csv,organization,row-353,democracy,0.0030,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-7d9a71e858e0,SCOTT STRINGER,Scott Stringer,Intermediary bridge,intermediary,intermediaries.csv,recipient,row-353,democracy,0.0030,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-c2c0f71c8297,DEMOCRATIC GOVERNORS ASSOCIATION,Democratic Governors Association,Intermediary bridge,intermediary,intermediaries.csv,organization,521304889,democracy,70.4766,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-c2c0f71c8297,DEMOCRATIC GOVERNORS ASSOCIATION,Democratic Governors Association,Intermediary bridge,intermediary,intermediaries.csv,organization,521304889,democracy,62.6490,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-d5c59d2b4f73,ACTBLUE TECHNICAL SERVICES,"ActBlue Technical Services, Inc.",Intermediary bridge,intermediary,intermediaries.csv,organization,270160261,democracy,23.0124,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-c2c0f71c8297,DEMOCRATIC GOVERNORS ASSOCIATION,Democratic Governors Association,Intermediary bridge,intermediary,intermediaries.csv,organization,521304889,democracy,18.6514,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-d5c59d2b4f73,ACTBLUE TECHNICAL SERVICES,"ActBlue Technical Services, Inc.",Intermediary bridge,intermediary,intermediaries.csv,organization,270160261,democracy,16.5425,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-d5c59d2b4f73,ACTBLUE TECHNICAL SERVICES,"ActBlue Technical Services, Inc.",Intermediary bridge,intermediary,intermediaries.csv,organization,270160261,democracy,15.4789,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-d5c59d2b4f73,ACTBLUE TECHNICAL SERVICES,"ActBlue Technical Services, Inc.",Intermediary bridge,intermediary,intermediaries.csv,organization,270160261,democracy,15.4352,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-d5c59d2b4f73,ACTBLUE TECHNICAL SERVICES,"ActBlue Technical Services, Inc.",Intermediary bridge,intermediary,intermediaries.csv,organization,270160261,democracy,15.3946,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-c2c0f71c8297,DEMOCRATIC GOVERNORS ASSOCIATION,Democratic Governors Association,Intermediary bridge,intermediary,intermediaries.csv,organization,521304889,democracy,14.5897,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-624ff2f2d552,AFSCME WORKING FAMILIES FUND,AFSCME Working Families Fund,Intermediary bridge,intermediary,intermediaries.csv,organization,912064198,democracy,12.9177,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-0d70b392cda0,ACTBLUE NON FEDERAL,ActBlue Non-Federal,Intermediary bridge,intermediary,intermediaries.csv,organization,202517748,democracy,12.9099,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-0d70b392cda0,ACTBLUE NON FEDERAL,ActBlue Non-Federal,Intermediary bridge,intermediary,intermediaries.csv,organization,202517748,democracy,12.6834,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-ac15f1e20629,DEMOCRATIC ATTORNEYS GENERAL ASSOCIATION,"Democratic Attorneys General Association, Inc.",Intermediary bridge,intermediary,intermediaries.csv,organization,134220019,energy,12.4294,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-0d70b392cda0,ACTBLUE NON FEDERAL,ActBlue Non-Federal,Intermediary bridge,intermediary,intermediaries.csv,organization,202517748,democracy,11.6177,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-c2c0f71c8297,DEMOCRATIC GOVERNORS ASSOCIATION,Democratic Governors Association,Intermediary bridge,intermediary,intermediaries.csv,organization,521304889,democracy,11.3653,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-9bfab4deaca4,GARDEN STATE FORWARD,Garden State Forward,Intermediary bridge,intermediary,intermediaries.csv,organization,462383979,energy,10.8627,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-b1e37c00cc04,DEMOCRATIC LEGISLATIVE CAMPAIGN COMMITTEE,Democratic Legislative Campaign Committee,Intermediary bridge,intermediary,intermediaries.csv,organization,521870839,democracy,10.7827,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-b1e37c00cc04,DEMOCRATIC LEGISLATIVE CAMPAIGN COMMITTEE,Democratic Legislative Campaign Committee,Intermediary bridge,intermediary,intermediaries.csv,organization,521870839,democracy,10.5549,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-c2c0f71c8297,DEMOCRATIC GOVERNORS ASSOCIATION,Democratic Governors Association,Intermediary bridge,intermediary,intermediaries.csv,organization,521304889,democracy,10.2233,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-9bfab4deaca4,GARDEN STATE FORWARD,Garden State Forward,Intermediary bridge,intermediary,intermediaries.csv,organization,462383979,energy,10.0646,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-0d70b392cda0,ACTBLUE NON FEDERAL,ActBlue Non-Federal,Intermediary bridge,intermediary,intermediaries.csv,organization,202517748,democracy,9.8120,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-0d70b392cda0,ACTBLUE NON FEDERAL,ActBlue Non-Federal,Intermediary bridge,intermediary,intermediaries.csv,organization,202517748,democracy,9.6755,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-c2c0f71c8297,DEMOCRATIC GOVERNORS ASSOCIATION,Democratic Governors Association,Intermediary bridge,intermediary,intermediaries.csv,organization,521304889,democracy,8.4658,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-d5c59d2b4f73,ACTBLUE TECHNICAL SERVICES,"ActBlue Technical Services, Inc.",Intermediary bridge,intermediary,intermediaries.csv,organization,270160261,democracy,8.4614,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-d5c59d2b4f73,ACTBLUE TECHNICAL SERVICES,"ActBlue Technical Services, Inc.",Intermediary bridge,intermediary,intermediaries.csv,organization,270160261,democracy,8.4376,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-0d70b392cda0,ACTBLUE NON FEDERAL,ActBlue Non-Federal,Intermediary bridge,intermediary,intermediaries.csv,organization,202517748,democracy,8.2458,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-0d70b392cda0,ACTBLUE NON FEDERAL,ActBlue Non-Federal,Intermediary bridge,intermediary,intermediaries.csv,organization,202517748,democracy,8.1818,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-0d70b392cda0,ACTBLUE NON FEDERAL,ActBlue Non-Federal,Intermediary bridge,intermediary,intermediaries.csv,organization,202517748,democracy,7.8906,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-b848100d085e,GOPAC,"GOPAC, Inc.",Intermediary bridge,intermediary,intermediaries.csv,organization,521237780,energy,7.5393,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-0d70b392cda0,ACTBLUE NON FEDERAL,ActBlue Non-Federal,Intermediary bridge,intermediary,intermediaries.csv,organization,202517748,democracy,7.4717,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-0d70b392cda0,ACTBLUE NON FEDERAL,ActBlue Non-Federal,Intermediary bridge,intermediary,intermediaries.csv,organization,202517748,democracy,7.4583,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-ac15f1e20629,DEMOCRATIC ATTORNEYS GENERAL ASSOCIATION,"Democratic Attorneys General Association, Inc.",Intermediary bridge,intermediary,intermediaries.csv,organization,134220019,energy,7.3910,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-0d70b392cda0,ACTBLUE NON FEDERAL,ActBlue Non-Federal,Intermediary bridge,intermediary,intermediaries.csv,organization,202517748,democracy,7.3634,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-ddc075abb174,EMERGE AMERICA,Emerge America,Intermediary bridge,intermediary,intermediaries.csv,organization,900787684,energy,7.3315,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-d5c59d2b4f73,ACTBLUE TECHNICAL SERVICES,"ActBlue Technical Services, Inc.",Intermediary bridge,intermediary,intermediaries.csv,organization,270160261,democracy,7.2282,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-0d70b392cda0,ACTBLUE NON FEDERAL,ActBlue Non-Federal,Intermediary bridge,intermediary,intermediaries.csv,organization,202517748,democracy,7.0251,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-ac15f1e20629,DEMOCRATIC ATTORNEYS GENERAL ASSOCIATION,"Democratic Attorneys General Association, Inc.",Intermediary bridge,intermediary,intermediaries.csv,organization,134220019,energy,7.0243,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-d5c59d2b4f73,ACTBLUE TECHNICAL SERVICES,"ActBlue Technical Services, Inc.",Intermediary bridge,intermediary,intermediaries.csv,organization,270160261,democracy,7.0054,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-624ff2f2d552,AFSCME WORKING FAMILIES FUND,AFSCME Working Families Fund,Intermediary bridge,intermediary,intermediaries.csv,organization,912064198,democracy,6.9050,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-d5c59d2b4f73,ACTBLUE TECHNICAL SERVICES,"ActBlue Technical Services, Inc.",Intermediary bridge,intermediary,intermediaries.csv,organization,270160261,democracy,6.8725,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-58e8017db59b,EMILY S LIST NON FEDERAL,EMILY's List Non-Federal,Intermediary bridge,intermediary,intermediaries.csv,organization,521391360,energy,6.5694,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-0d70b392cda0,ACTBLUE NON FEDERAL,ActBlue Non-Federal,Intermediary bridge,intermediary,intermediaries.csv,organization,202517748,democracy,6.4450,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-e7685f80c6eb,AFT SOLIDARITY 527,AFT SOLIDARITY 527,Intermediary bridge,intermediary,intermediaries.csv,organization,273202261,energy,6.3660,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
cand-d5c59d2b4f73,ACTBLUE TECHNICAL SERVICES,"ActBlue Technical Services, Inc.",Intermediary bridge,intermediary,intermediaries.csv,organization,270160261,democracy,6.3296,normalized-name-exact,true,"manual-review seed only; does not clear first-wave source-product, causal-calibration, or venue-shifting detection gates"
