canonicalActorId,issueCode,periodStart,periodEnd,venue,activityType,activityMeasure,activityAmount,sourceSystem,sourceRecordId,exposureGroup,reformEventId,activityUnits,jurisdiction,matchConfidence,candidateOnly,candidateStatus,linkageEvidenceClass,reviewPriority,reviewPriorityScore,reviewRiskFlags,notes
cand-3a24e42a191e,candidate-procurement,2024-07-01,2024-12-31,procurement,recipient,0.0309,0.0309,USAspending agency actions,68HERH24F0004|68HERH24F0004|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-post-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-01-01,2024-06-30,procurement,recipient,0.3301,0.3301,USAspending agency actions,68HE0S18F0229|68HE0S18F0229|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-pre-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-07-01,2024-12-31,procurement,recipient,0.3301,0.3301,USAspending agency actions,68HE0S18F0229|68HE0S18F0229|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-post-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-01-01,2024-06-30,procurement,recipient,0.1923,0.1923,USAspending agency actions,68HERC23F0454|68HERC23F0454|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-pre-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-07-01,2024-12-31,procurement,recipient,0.1923,0.1923,USAspending agency actions,68HERC23F0454|68HERC23F0454|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-post-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-01-01,2024-06-30,procurement,recipient,0.0060,0.0060,USAspending agency actions,68HERC22F0270|68HERC22F0270|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-pre-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-07-01,2024-12-31,procurement,recipient,0.0060,0.0060,USAspending agency actions,68HERC22F0270|68HERC22F0270|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-post-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-01-01,2024-06-30,procurement,recipient,0.0123,0.0123,USAspending agency actions,68HERC23F0066|68HERC23F0066|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-pre-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-07-01,2024-12-31,procurement,recipient,0.0123,0.0123,USAspending agency actions,68HERC23F0066|68HERC23F0066|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-post-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-01-01,2024-06-30,procurement,recipient,-0.0055,-0.0055,USAspending agency actions,68HERH19F0240|68HERH19F0240|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-pre-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-07-01,2024-12-31,procurement,recipient,-0.0055,-0.0055,USAspending agency actions,68HERH19F0240|68HERH19F0240|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-post-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-01-01,2024-06-30,procurement,recipient,4.6677,4.6677,USAspending agency actions,68HERD24F0055|68HERD24F0055|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-pre-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-07-01,2024-12-31,procurement,recipient,4.6677,4.6677,USAspending agency actions,68HERD24F0055|68HERD24F0055|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-post-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-01-01,2024-06-30,procurement,recipient,0.3390,0.3390,USAspending agency actions,68HERD24F0071|68HERD24F0071|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-pre-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-07-01,2024-12-31,procurement,recipient,0.3390,0.3390,USAspending agency actions,68HERD24F0071|68HERD24F0071|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-post-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-01-01,2024-06-30,procurement,recipient,0.2101,0.2101,USAspending agency actions,68HERC23F0430|68HERC23F0430|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-pre-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-07-01,2024-12-31,procurement,recipient,0.2101,0.2101,USAspending agency actions,68HERC23F0430|68HERC23F0430|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-post-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-01-01,2024-06-30,procurement,recipient,0.1250,0.1250,USAspending agency actions,68HERC23F0454|68HERC23F0454|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-pre-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-07-01,2024-12-31,procurement,recipient,0.1250,0.1250,USAspending agency actions,68HERC23F0454|68HERC23F0454|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-post-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-01-01,2024-06-30,procurement,recipient,0.0732,0.0732,USAspending agency actions,68HERC24F0227|68HERC24F0227|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-pre-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-07-01,2024-12-31,procurement,recipient,0.0732,0.0732,USAspending agency actions,68HERC24F0227|68HERC24F0227|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-post-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-01-01,2024-06-30,procurement,recipient,0.0498,0.0498,USAspending agency actions,68HERC23F0419|68HERC23F0419|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-pre-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-07-01,2024-12-31,procurement,recipient,0.0498,0.0498,USAspending agency actions,68HERC23F0419|68HERC23F0419|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-post-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-01-01,2024-06-30,procurement,recipient,0.0556,0.0556,USAspending agency actions,68HERC23F0453|68HERC23F0453|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-pre-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-07-01,2024-12-31,procurement,recipient,0.0556,0.0556,USAspending agency actions,68HERC23F0453|68HERC23F0453|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-post-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-01-01,2024-06-30,procurement,recipient,0.0300,0.0300,USAspending agency actions,68HERC23F0454|68HERC23F0454|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-pre-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-07-01,2024-12-31,procurement,recipient,0.0300,0.0300,USAspending agency actions,68HERC23F0454|68HERC23F0454|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-post-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-01-01,2024-06-30,procurement,recipient,3.0661,3.0661,USAspending agency actions,89703023CAR000011|89703023CAR000011|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-pre-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-07-01,2024-12-31,procurement,recipient,3.0661,3.0661,USAspending agency actions,89703023CAR000011|89703023CAR000011|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-post-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-01-01,2024-06-30,procurement,recipient,2.1799,2.1799,USAspending agency actions,89703023CAR000011|89703023CAR000011|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-pre-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-07-01,2024-12-31,procurement,recipient,2.1799,2.1799,USAspending agency actions,89703023CAR000011|89703023CAR000011|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-post-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-01-01,2024-06-30,procurement,recipient,0.9000,0.9000,USAspending agency actions,89303019FET000003|89303019FET000003|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-pre-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-07-01,2024-12-31,procurement,recipient,0.9000,0.9000,USAspending agency actions,89303019FET000003|89303019FET000003|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-post-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-01-01,2024-06-30,procurement,recipient,0.2850,0.2850,USAspending agency actions,89303019FET000005|89303019FET000005|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-pre-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-07-01,2024-12-31,procurement,recipient,0.2850,0.2850,USAspending agency actions,89303019FET000005|89303019FET000005|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-post-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-01-01,2024-06-30,procurement,recipient,1.7330,1.7330,USAspending agency actions,89703023CAR000011|89703023CAR000011|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-pre-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-07-01,2024-12-31,procurement,recipient,1.7330,1.7330,USAspending agency actions,89703023CAR000011|89703023CAR000011|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-post-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-01-01,2024-06-30,procurement,recipient,6.0000,6.0000,USAspending agency actions,89703024FAR400005|89703024FAR400005|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-pre-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-07-01,2024-12-31,procurement,recipient,6.0000,6.0000,USAspending agency actions,89703024FAR400005|89703024FAR400005|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-post-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-01-01,2024-06-30,procurement,recipient,2.4354,2.4354,USAspending agency actions,89703023CAR000011|89703023CAR000011|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-pre-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-07-01,2024-12-31,procurement,recipient,2.4354,2.4354,USAspending agency actions,89703023CAR000011|89703023CAR000011|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-post-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
cand-3a24e42a191e,candidate-procurement,2024-01-01,2024-06-30,procurement,recipient,3.0010,3.0010,USAspending agency actions,89703024FAR400005|89703024FAR400005|JCBMLGPE6Z71,comparison_candidate_unreviewed,hloga-2007-federal-lobbying-disclosure,normalized_candidate_activity,candidate_unreviewed,0.3500,true,candidate_unreviewed_not_estimation_ready,shared-source-identifier-overlap,P1-manual-review,0.6500,same-venue-only; procurement-name-overlap-requires-UEI-review,"candidate-only automated name-overlap seed; not manually adjudicated; does not clear first-wave source-product, venue-shifting, or causal-calibration gates; candidate-pre-window periodization is a review scaffold, not observed pre/post substitution evidence; P1-manual-review review queue"
